66.7352,62.2560,67.5207,63.6840,-32.1120
67.3607,62.5465,68.1606,63.9935,-32.0795
67.9890,62.8368,68.8036,64.3032,-32.0457
68.6203,63.1274,69.4498,64.6126,-32.0136
69.2545,63.4178,70.0990,64.9222,-31.9799
69.8916,63.7081,70.7513,65.2319,-31.9461
70.5315,63.9984,71.4067,65.5416,-31.9119
71.1744,64.2884,72.0652,65.8516,-31.8757
71.8202,64.5785,72.7269,66.1615,-31.8404
72.4689,64.8688,73.3916,66.4712,-31.8060
73.1205,65.1587,74.0594,66.7814,-31.7691
73.7750,65.4486,74.7303,67.0914,-31.7327
74.4324,65.7384,75.4043,67.4016,-31.6950
75.0926,66.0282,76.0814,67.7118,-31.6575
75.7558,66.3181,76.7616,68.0219,-31.6202
76.4219,66.6071,77.4450,68.3317,-31.5810
77.0908,66.8927,78.1313,68.6381,-31.5417
77.7626,67.1743,78.8207,68.9404,-31.5019
78.4371,67.4523,79.5131,69.2386,-31.4634
79.1143,67.7260,80.2085,69.5332,-31.4224
79.7943,67.9960,80.9067,69.8235,-31.3823
80.4769,68.2616,81.6078,70.1104,-31.3394
81.1622,68.5238,82.3117,70.3928,-31.2989
81.8500,68.7817,83.0184,70.6717,-31.2553
82.5403,69.0360,83.7279,70.9463,-31.2139
83.2332,69.2862,84.4401,71.2171,-31.1708
83.9285,69.5323,85.1549,71.4841,-31.1259
84.6263,69.7748,85.8724,71.7468,-31.0828
85.3264,70.0131,86.5925,72.0059,-31.0376
86.0289,70.2479,87.3151,72.2607,-30.9939
86.7337,70.4784,88.0402,72.5118,-30.9479
87.4407,70.7050,88.7678,72.7589,-30.9012
88.1500,70.9279,89.4978,73.0019,-30.8557
88.8615,71.1468,90.2302,73.2410,-30.8093
89.5751,71.3618,90.9650,73.4762,-30.7618
90.2908,71.5727,91.7020,73.7075,-30.7132
91.0086,71.7799,92.4414,73.9347,-30.6653
91.7284,71.9831,93.1830,74.1580,-30.6160
92.4503,72.1825,93.9267,74.3773,-30.5671
93.1740,72.3781,94.6727,74.5924,-30.5186
93.8997,72.5696,95.4207,74.8038,-30.4684
94.6273,72.7574,96.1708,75.0111,-30.4182
95.3567,72.9410,96.9229,75.2146,-30.3661
96.0879,73.1211,97.6771,75.4138,-30.3159
96.8209,73.2970,98.4332,75.6092,-30.2635
97.5556,73.4691,99.1912,75.8007,-30.2108
98.2920,73.6376,99.9511,75.9878,-30.1598
99.0300,73.8019,100.7128,76.1713,-30.1063
99.7696,73.9623,101.4763,76.3508,-30.0522
100.5108,74.1191,102.2415,76.5260,-29.9996
101.2535,74.2718,103.0085,76.6975,-29.9441
101.9977,74.4207,103.7772,76.8648,-29.8899
102.7434,74.5658,104.5474,77.0282,-29.8348
103.4904,74.7069,105.3193,77.1876,-29.7788
104.2389,74.8443,106.0928,77.3428,-29.7238
104.9887,74.9775,106.8677,77.4944,-29.6655
105.7397,75.1073,107.6441,77.6415,-29.6105
106.4921,75.2329,108.4220,77.7850,-29.5518
107.2456,75.3547,109.2012,77.9243,-29.4941
108.0003,75.4729,109.9818,78.0594,-29.4372
108.7562,75.5870,110.7637,78.1907,-29.3788
